label,id,date,user_id,text,pic_url,video_url,comment_num,repost_num,like_num,analysis
fake,47b0f1a7066dc9e71ce71f952ed98624,2020-03-09 21:55,2c655bd009498e5e6520b41bcdb1c7aa,转：吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典爆发，2008年5月10日，他回家乡北川祭祖，还没来得及走，遇上了汶川大地震，2020年1月，调入武汉市中心医院，遇上了新冠肺炎，身为医生的他上了前线，1月27日被感染住院，2月23日病愈出院，前往福建泉州妻子处养病，入住欣佳宾馆隔离14天，3月7日晚，欣佳宾馆塌了，他没有躲过这次的追杀，享年62岁！你看这爹妈起的名字,[],,37,5,66,经查，此微博称“吴好运入住泉州欣佳宾馆，没躲过追杀”？等内容不实，据@泉州网警巡查执法：该内容系谣言。详情：https://weibo.com/3094452711/IxQgMCkCj，被举报人言论构成“发布不实信息”。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,288942c3a7825db37af68d12a2d07f6a,2020-02-23 15:50,523e61b3df3a37add009e4dc820104aa,群里看到一个视频 貌似说是“女司机因拒绝戴口罩，拖下车时不幸颈椎被拧断而死” …而且视频看起来还真像那么回事，卧槽…… ​​​​,[],,2,0,18,经查，该微博称“网传女司机因拒绝戴口罩，拖下车时不幸颈椎被拧断而死”不实，据嫩江新闻：实际是该女子违反了交通管制，且并未死亡，被依法拘留5日。详情：http://t.cn/A6hyngzX。被投诉人言论构成“发布不实信息”。现根据《微博投诉操作细则》（）第19条，对被投诉人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,8adaede76bc429686bc34a032006ac7d,2020-03-16 11:55,bdaaf3eeead8d958a55e0ae067395f8e,【马来西亚王牌巫师在医院表演手抓新冠病毒治病 被感染】马来西亚王牌巫师在医院手抓新冠病毒治病，这动作看起来很到位。但不带口罩就出来表演是不对的，事后该巫师被感染，隔离治疗中。LYouTube上的搬运工的微博视频 ​ ​​​ ​​​​,[],"http://f.video.weibocdn.com/000TO8c4gx07BEjXWv1e010412001rNw0E010.mp4?label=mp4_hd&template=480x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&media_id=4481788672671761&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599342116&ssig=TBX7oxH5o0&KID=unistore,video&480",9,3,14,经查，该微博发视频称“马来西亚巫师病床作法抓新冠病毒，”不实，@天津辟谣 已辟谣：“经查证，这是个老视频，和新冠病毒毫无关系。在外网上能够找见的最初版本是2018年11月4日，并未附带马来西亚、巫师、病毒等信息。详情：https://weibo.com/7330126026/IyPSlzIJt，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,38745d8d08a8e66c0b9259ea54d89d3a,2020-03-01 22:30,746beff334d5161bc955d0b973ffac20,"""我不是中国人""，华人女子获美国绿卡，慷慨对美捐赠20万只口罩 ""我已经获得美国绿卡，即将加入美国国籍，现在已经不是中国人""，短短的一句话在海外社交网站引起了巨大轰动。据海外媒体整理，这段话是一名来自中国宁波的女子。为了快速加入美国国籍，该女子以个人名义在中国采购了20万只口罩捐赠给美国国土安全部抵抗疫情。为了获得美国绿卡，加入美国国籍，这名女子除了捐赠口罩之外，还从日本采购了3台医疗设备，献给了美国陆军野战医院，用于疑似感染的美军士兵治疗。保守估计，该女子现如今已经给美国捐赠了超过300万美元的物资，而这一切，仅仅是为了加速获得美国国籍。当然，自获得美国绿卡的那一刻起，该女子就已经""自动放弃""了中国国籍。中国政府早前就已经宣布不接受所谓的""双国籍""或者""多国籍""，任何中国公民在获得海外国籍的那刻起，户籍系统就会将其移除档案。但是，如果这名宁波女子被美国移民局驳回的话，那就意味着她将成为""无国籍""人士。汤姆汉克斯曾主演过一部电影，讲诉的就是""无国籍""人士在美国机场被滞留9个月的故事。不过，如果电影剧情在该女子身上上演的话，那待遇就不会是如此。按照特朗普颁布的最新移民政策，这类""黑籍""不得在美国滞留。为此，该女子已经和一名来自西雅图贫民区的非裔男子结婚，以防美国移民局驳斥申请后，仍然可以通过其它手段在美国立足。只是不确定的是，该女子与非裔男子的婚姻关系，是否合法。【来源   兵戎要志】","['https://wx2.sinaimg.cn/thumb150/ece3becdly1gcess0ixw8j20go09q0tm.jpg', 'https://wx2.sinaimg.cn/thumb150/ece3becdly1gcess04vc3j20hs09eabg.jpg']",,0,0,0,经查，此微博称“女子慷慨对美捐赠20万只口罩，并称已经获得美国绿卡，即将加入美国国籍，现在已经不是中国人”等内容不实，据@宁波晚报：漏洞百出！系造谣。详情：https://weibo.com/1938523582/IwMiLFyoF，被举报人言论构成“发布不实信息”，且情节恶劣。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分10分，禁言15天，禁被关注15天。上述处理在公布后60分钟内生效。
fake,f40b477a6acc6a6097b6399fb052f29b,2020-03-24 16:40,b8e8be952223bf79cb3fbec7c90d4bad,网传视频：一架从意大利飞至喀麦隆的客机被发现全部受肺炎感染，其中部分乘客欲逃离时被警察开枪射击！希望这不是真的，太血腥了！#新冠病毒排毒时间比SARS和流感更长#  LChina_竹叶青的微博视频 ​​​​,[],"http://f.video.weibocdn.com/001SZSvTgx07BX2CiqDS010412005ZB90E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=62b30a3f061b162e421008955c73f536&media_id=4486041885671451&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599325391&ssig=C80vJjr7qx&KID=unistore,video&480",148,40,177,"经查，此微博发视频称“一架从意大利到喀麦隆的客机被发现全部受肺炎感染,乘客欲逃离被警察开枪射击”不实，@石家庄市互联网举报中心 已辟谣：实际上，该视频为2019年11月在塞内加尔国际机场进行的紧急演习，该演习举行时新冠肺炎尚未爆发。详情：https://weibo.com/7337345025/IAeCJFTjC， 被举报人言论构成“发布不实信息”。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。"
fake,a2028348c3ad1e5ab1e66b0f8210b1df,2020-03-20 15:27,6b3435bfcb7281dd975bf6d58e986cfc,美国人对冠状病毒熟悉的很（美国流感）美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。 L山高君为峰的微博视频 ​​​​,[],"http://f.video.weibocdn.com/coSJoT7slx07BQA3vMzC010412002s9z0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=1d826f6f1a11607b0eef762fee9b15cd&media_id=4484573703110659&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599335241&ssig=56AWxpy%2BTB&KID=unistore,video&480",4,0,2,经查，该微博称“美国的10艘医疗军舰已经开进纽约港”不实，@捉谣记 已辟谣：美国总统特朗普3月18日宣布将分别派遣医疗船前往纽约港和西岸地区，以缓解当地医疗力量不足。目前美国海军拥有两艘医疗船，每艘医疗船能放置1000张病床，详情：https://weibo.com/6590980486/Izvx0lmFG，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分5分，禁言7天，禁被关注7天。上述处理在公布后60分钟内生效。
fake,6513569744c0df517351585aba2aa83b,2020-03-16 15:16,3b521eea4b22d517205d5165375e1914,一分钟前收到：特朗普在讲台上出状况了，被架下去了。架他的人也传染上了！特朗普刚刚晕了！快讯！美国总统唐纳德 特朗普先生确诊为冠状病毒正在医院接受治疗，总统职务由副总统彭斯接替。美国全国上下一片恐慌。许多持有中国签证的美国人正在争抢前往中国的航班，飞机票是平时的十倍。 2珠海 O网页链接,[],,12,1,9,经查，此微博配视频称“一分钟前收到： 特朗普在讲台上出状况了，被架下去了”不实，视频内容实际发生在2016年，特朗普演讲中被紧急拉下台。详情：https://news.china.com/zh_cn/hd/11127798/20161106/23854688.html被举报人言论构成“发布不实信息”，且情节恶劣。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分5分，禁言7天，禁被关注7天。上述处理在公布后60分钟内生效
fake,9ade50fe47203dc675f62b9afc797c22,2020-03-03 07:40,ee454f505a62dbbe046a6ee86a58d2a5,"""我不是中国人""，华人女子获美国绿卡，慷慨对美捐赠20万只口罩 ""我已经获得美国绿卡，即将加入美国国籍，现在已经不是中国人""，短短的一句话在海外社交网站引起了巨大轰动。据海外媒体整理，这段话是一名来自中国宁波的女子。为了快速加入美国国籍，该女子以个人名义在中国采购了20万只口罩捐赠给美国国土安全部抵抗疫情。为了获得美国绿卡，加入美国国籍，这名女子除了捐赠口罩之外，还从日本采购了3台医疗设备，献给了美国陆军野战医院，用于疑似感染的美军士兵治疗。保守估计，该女子现如今已经给美国捐赠了超过300万美元的物资，而这一切，仅仅是为了加速获得美国国籍。【来源   兵戎要志】","['https://wx1.sinaimg.cn/thumb150/006NlCzfgy1gcehabmvo1j30go09qmxo.jpg', 'https://wx3.sinaimg.cn/thumb150/006NlCzfgy1gceha5xx46j30dw0ax0t1.jpg', 'https://wx4.sinaimg.cn/thumb150/006NlCzfgy1gceha9gepbj30hs09eaaw.jpg']",,50,4,91,经查，此微博称“女子慷慨对美捐赠20万只口罩，并称已经获得美国绿卡，即将加入美国国籍，现在已经不是中国人”等内容不实，据@宁波晚报：系谣言。详情：https://weibo.com/1938523582/IwMiLFyoF，被举报人言论构成“发布不实信息”，且情节恶劣。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分10分，禁言15天，禁被关注15天。上述处理在公布后60分钟内生效。
fake,eda922f8faaeadeb36c511e23c99a202,2020-04-26 21:25,e12fb1399dbbda17616459f82a191942,有个民营单位的护士，当初独自一人去援助武汉，援汉结束后也没有掌声和优待，就连返回的车票都是自己默默买的，仿佛一切都没发生过。​她叫贾晓月，今年25岁，老家是连云港的，在南京一家民营医疗机构当护士。​疫情刚开始时，她在网上看到消息，心情很沉重。她觉得，自己作为一名医护人员，虽然不是什么国家单位的，也没有什么编制，但是应该尽一份心。​2月18日，她在网上看到了武汉招募志愿者的消息，立马报了名，简单收拾了一下，19日就前往武汉了。​因为贾晓月是以个人名字来援助武汉的，没有享受到任何公派医疗人员的待遇，自己一个人坐车来，最后又一个人默默买张票回家。没有欢送，甚至连一句感谢都没有。​4月2日，在武汉与病毒搏斗了一个多月的贾晓月，终于完成自己的“使命”，自己买了张车票，无声无息地离开了那座英雄城市。​回到南京后，她自行隔离了14天，然后归于平静，仿佛什么也没发生过。​在武汉的朋友说：“我们湖北人对不起贾晓月，她为我们做了这么多，可是我们什么也没做，都没来得及好好说一句谢谢和再见。”​所有奋战在一线的医护人员都是我们心中的英雄，不管她是体制内的还是体制外的，应该都受到尊重和礼遇。​我能做的微乎其微，只能将她的事迹发出来，让大家了解。愿所有一线的医护人员平安喜乐。,[],,7110,27199,145108,经查，该微博称“有个民营单位的护士，当初独自一人去援助武汉，援汉结束后也没有掌声和优待”不实，针对“民营单位护士援助武汉后无掌声和优待”的网文，当事人在接受采访中称：并不清楚网传文章，太夸张了，详情：https://weibo.com/5943595658/IFhuJlUFY，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分20分，禁言60天。上述处理在公布后60分钟内生效。
fake,3384ca89a41335fd34423aca99712e55,2020-02-23 00:31,20610d9308c6c011fccadfc064d155cf,网传女司机因拒绝戴口罩，拖下车时不幸颈椎被拧断而死。唉，为什么不带口罩呢？就这么难吗？不过如此执法也太暴力了。专家也说过个人驾车可以不用戴口罩吧！ O网页链接 ​​​​,[],,166,7,334,经查，该微博称“网传女司机因拒绝戴口罩，拖下车时不幸颈椎被拧断而死”不实，据嫩江新闻：实际是该女子违反了交通管制，且并未死亡，被依法拘留5日。详情：http://t.cn/A6hyngzX。被投诉人言论构成“发布不实信息”。现根据《微博投诉操作细则》（）第19条，对被投诉人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,768dae4fd61d3e2d6900fa43816f4cd7,2020-02-26 21:14,b35cab900a4fd5691da8856952c06fd9,【屠呦呦再次落选院士，中国院士比诺贝尔奖厉害？】2015年，屠呦呦获得诺贝尔生物学奖，成为中国第一位真正意义上的自然科学类诺贝尔奖获得者。然而，她却多次评选不得院士！2020年​她在院士评选中又落选了。是因为什么原因？国际知名的科学家，还不如一些部委领导、校长、主任水平高？中国院士的条件到底是什么？屠呦呦被戏称为“三无”科学家，无博士学位，无留洋背景，无院士头衔。疫情过后，中国的这种局面会不会改变？钟南山也只是工程院院士，还不是科学院院士，还有没有颜宁等青年科学家也没有获得院士，后来出走美国了。大师，就该有大师的位置，国家才有希望！,"['https://wx4.sinaimg.cn/thumb150/490280f9ly1gca2r8680uj20aw0bt3yn.jpg', 'https://wx1.sinaimg.cn/thumb150/490280f9ly1gca2r8i6ydj20dw09x74d.jpg']",,106,60,565,经查，该微博配图称“2020年的两院院士评选，屠呦呦再次落选。”不实，@捉谣记 已辟谣：经核实，2020年并非增选院士的年份，两院院士去年刚刚增选过一轮，且屠呦呦并没有参选。详情：https://weibo.com/6590980486/IwtbnatRP，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,43429eb33aa3869f232c57afd20f4d5f,2020-02-23 13:11,eb6d13366427be2d3eb6e7ad2b0320c0,【警惕！不宜开工！！全国已有12起复工后聚集性疫情发生，500多人被隔】离近期全国陆续复工，据不完全统计，复工后发生的聚集性疫情12起共15人确诊，18人传染，514人以上被隔离 。包含内蒙古赤峰一发电厂、山西一发电厂。#新型冠状病毒# #全国确诊新型肺炎病例#   ¡查看图片,"['https://wx1.sinaimg.cn/thumb150/600bf06ely1gc65iohoyxj21jk0rs0y4.jpg', 'https://wx4.sinaimg.cn/thumb150/600bf06ely1gc65iu9hr4j20hs0bujry.jpg', 'https://wx3.sinaimg.cn/thumb150/600bf06ely1gc65jdz3cuj20m80bx74r.jpg']",,0,0,0,经查，该微博称“内蒙古赤峰一发电厂复工后发生的聚集性疫情”不实，@赤峰市公安局官方微博 已辟谣：经核实，该公司属于电力企业，一直处于生产状态，不存在复产复工问题。患者可能系与其儿子接触感染，目前该企业也无其他人员感染，详情：https://weibo.com/2406886261/Iwa0cFr3D，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分5分，禁言7天，禁被关注7天。上述处理在公布后60分钟内生效。
fake,54bad0d508788e521c13024153b6273e,2020-06-14 11:09,d683bad0be90e3777c05693646011e27,正式物理层面封闭！国内疫情又复发，真的别再来了求你了，要哭了...#北京疫情# #北京新发地45人咽拭子阳性# ​​​​,[],,4,33,473,经查，该微配图称“外交部，国家移民管理局发布公告：自2020年6月15日0时起，暂时停止持有效中国签证、居留许可的 外国人入境”不实，经核实，该配图为后期合成，外交部于2020年3月26日已发布该公告。详情：https://weibo.com/1444313404/J6Is7fEYR。被投诉人言论构成“发布不实信息”。现根据《微博投诉操作细则》（http://service.account.weibo.com/roles/xize）第19条，对被投诉人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,76aa1c9b10cdd3d22a9fb8b90314040c,2020-05-12 22:10,264cc9245cc5532df453d7f0c031f8a1,武汉东西湖区三民小区全部转红码，门口全是特警守门。东北三省沦陷，复工复学报复性收税，全国蔓延只是迟早的事儿，大禹治水堵是堵不住的，特效药又没有，疫苗又搞不出来，咋办？！…转自朋友圈 O网页链接 ​​​​,[],,1,1,1,经查，该微博发视频称 “武汉东西湖区三民小区全部转红码”不实，@东西湖发布 已辟谣，详情https://weibo.com/2797392924/J1H0PzPZI，被投诉人言论构成“发布不实信息”。现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分5分，账号禁言7天，禁被关注7天。上述处理在公布后60分钟内生效。
fake,f951da69c42bbbff4cbd5179575a1dfd,2020-01-30 00:00,9f68f8e7a505b2d4e62cc6f406eb965d,从武汉撤回的日本人，迎接他们的是每人一台救护车，206人=206台救护车，进行隔离。这就是连续20年被世界卫生组织评定医疗水平世界第一的国家，牛🐂 L薪潮起伏的微博视频 ​​​​,[],"http://f.video.weibocdn.com/003Gggeggx07AxNS0niL010412002lv60E010.mp4?label=mp4_hd&template=448x448.25.0&trans_finger=1d826f6f1a11607b0eef762fee9b15cd&media_id=4466221459111970&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599367224&ssig=A06cW3%2BNtB&KID=unistore,video&480",0,0,4,经查，此微博称“从武汉撤回来的日本人，迎接他们的是每个人一台救护车，206人=206台救护车”不实，@捉谣记 查证：日本政府实际配备救护车为20辆，网传消息不实。详情：https://weibo.com/6590980486/IrLFPf8TP。被投诉人言论构成“发布不实信息”，且情节恶劣。现根据《微博投诉操作细则》（http://service.account.weibo.com/roles/xize）第19条，对被投诉人处理如下：扣除信用积分20分，禁被关注30天，禁言30天。上述处理在公布后60分钟内生效。
fake,e6b9352191eabfb1f6850e1ad023ab30,2020-04-06 21:30,d351f0c56b0f297275dd62e70faaab72,张文宏医生自爆收入和全家福。69年生人，浙江瑞安人，从小喜欢读书。学习成绩优秀，在老家被邻里称为神童。高考考入上海医学院，8年硕博连读后留学。现是全球知名的传染病专家。自爆年收入184万，来源于3个方面:1，华山医院呼吸科主任，工资奖金年入50万2，国家重点项目学科带头人，年入120万3，每年在全球顶尖医学杂志（柳叶刀）上发表一篇署名论文，专利费2万美元。首个 公布 财产 的医生一个干净的人！[强]在看看院士高福！号称在“柳叶刀”上发表过500多篇论文。是不是也应该公布一下自己的收入呢？张文宏  大浙江 2北京·北京天坛饭店,"['https://wx2.sinaimg.cn/orj360/dce049afly1gdkdcgnrjlj20dw07xwgo.jpg', 'https://wx4.sinaimg.cn/orj360/dce049afly1gdkdchlnaqj20eu08ctal.jpg', 'https://wx3.sinaimg.cn/orj360/dce049afly1gdkdci44ktj20hs0aqacz.jpg', 'https://wx1.sinaimg.cn/orj360/dce049afly1gdkdciuk2hj20jg0p6wnn.jpg']",,0,1,1,经查，该微博称“张文宏公示财产”不实，据张文宏本人回应，近期有关其个人家庭财产、生活隐私等讨论愈演愈烈，且纯属谣言，详情：https://new.qq.com/omn/20200406/20200406A0MTB400.html，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,db6d08f6110be4fd155466dc16910b25,2020-02-02 22:20,ab89a63b10d1caf3f8843db8da66ba22,白宫官网消息：吉利德公司的瑞德西韦明日（2月3日）开始在中国临床试验。经特朗普总统特批，同意将该药物专利豁免，向中国紧急公开药物分子结构。至2020年4月27日，允许中国仿制此药用于治疗冠状病毒患者。 ​​​ ​​​​,[],,10,4,10,经查，此微博称“经特朗普总统特批，同意将该药物专利豁免”不实，据@环球时报 记者发现这事并不存在。详情：https://weibo.com/1974576991/IsuVnAjmV，被举报人言论构成“发布不实信息”。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,1eda62f4150f3171e8ef075e9ac71bb3,2020-02-05 17:50,0a776dd1ebabb370693492f77a91404f,您知道武汉火神山医院吗？2月2日已经交付使用了。这所速建专科医院的规划设计者是谁？我想医院建筑与装备杂志社的人都不一定去关注此事。这个人是日本竹务工务店（超高层建筑施工公司）高级规划师木间雄二先生，他提出了无地基小承载陆上漂浮建设方案，最终被疫情指挥部选中了。这个原理是水上浮桥设计理念（没有桥墩），在中国地上快速装配建筑工程技术领域尚属首例。工程利用轻型钢架组拼塔技术制造成浮架，摆放在防渗透地面上，再以其为基础装配负压隔离病房。这种设计方案的最大好处是快，而且地面与房子之间形成了架空空间，为负压病房的隔离换气乃至下送风提供了施工方便，为上下水管，电缆线综合布线及建筑物的通风隔潮，医疗废弃物收集，提供了一个意想不到的第二通道。有专业人士认为，这种漂浮式应急建筑设计理念，让人们打开了多年来军式基地营房建设的新思路和新高度！也是当今电子战，无人机控制机房，陆基导弹和边境哨所的设计首选，不错吧！其实木间先生自己讲，他的设计灵感，就来源于中国西双版傣族的吊脚楼。（网摘） L永生阳光的微博视频,[],"http://f.video.weibocdn.com/001faG8sgx07AIyFmgE001041202zeqB0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&media_id=4468664582471714&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=2&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599360458&ssig=Jg%2BfAfLMev&KID=unistore,video&480",27,4,102,经查，此微博称“武汉火神山医院规划设计者是日本竹务工务店高级规划师木间雄二先生”不实，@环球网 已辟谣。详情：https://weibo.com/1686546714/IsPuKpGM4，被举报人言论构成“发布不实信息”。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,370f4177e26681e392ccacfba958a5a6,2020-03-17 12:58,4de4ffd2ccbd88efbe77fa8fb971ac8f,《石正丽凌晨发出警告：对疫情不必抱有太大乐观，蚊虫或成第三宿主》钟南山曾经表态全球疫情将会在4月底结束，而石正丽发出的警告再一次让结束新冠病毒变得遥遥无期。O网页链接 ​​​​,[],,15,9,13,经查，该微博称“石正丽凌晨发出警告：对疫情不必抱有太大乐观，蚊虫或成第三宿主”不实，@环球网 已报道：武汉病毒所辟谣石正丽“蚊虫或成第三宿主”言论，石正丽研究员从未发布过任何相关信息，详情：https://weibo.com/1686546714/Iz33N9J1h，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分5分，禁言7天，禁被关注7天。上述处理在公布后60分钟内生效。
fake,f89ca9d10439faf88669de6c2d139a1f,2020-04-01 17:26,8340713dee9d48b17408aeeb59b8a98a,【卫生部新闻局发布中国疫情再次暴发可能性很大】        外国人大量从陆地拥入，航空口岸管住了，可陆地口岸大批涌进，特别是深圳、珠海口岸大批人流入关。广西昨天一天从陆地口岸入境10多万，好多华人改道从越南和缅甸入境。        东南亚检测能力落后，大部分都根本不检测，死了都不知道，爆发风险非常大。一旦失控，大量难民会通过陆路拥入中国境内，广东、广西、云南首当其冲，形势非常严峻。        唯一的办法，管好自己，不要掉以轻心，出门戴口罩，回家勤洗手，因你弄不清谁是好人，谁是带病毒者？😂😂😂,[],,36,9,70,经查，此微博称“广西昨天一天从陆地口岸入境10万+，说是好多华人改道从越南和缅甸入境”不实。据@环球时报 报道，网传消息是谣言，无论陆路、水路还是航空，边境管控措施都是一样严格。详情：https://weibo.com/6525943125/IB0r7iyT8， 被举报人言论构成“发布不实信息”。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,b41146416d28f34c9b9902dbfef56ed3,2020-03-21 06:41,516b1f6f7fd65e9d972f81c73761258f,美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。 L元亨号茶庄的微博视频 ​​​​,[],"http://f.video.weibocdn.com/clfdy8JYlx07BRAON2HK0104120026Ir0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=62b30a3f061b162e421008955c73f536&media_id=4484803827793923&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599334382&ssig=wcWD%2FOxN5n&KID=unistore,video&480",0,0,0,经查，该微博称“美国的10艘医疗军舰已经开进纽约港”不实，@捉谣记 已辟谣：美国总统特朗普3月18日宣布将分别派遣医疗船前往纽约港和西岸地区，以缓解当地医疗力量不足。目前美国海军拥有两艘医疗船，每艘医疗船能放置1000张病床，详情：https://weibo.com/6590980486/Izvx0lmFG，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分5分，禁言7天，禁被关注7天。上述处理在公布后60分钟内生效。
fake,d210afbfcc1aa558e5d341be99b6d013,2020-03-31 13:18,f69305698c6f0e3c4adcaaaa8b15a86b,加拿加总理特鲁多的夫人发了一段自拍视频，她算重症了，挺严重的，不能离开吸氧支撑，她一边咳嗽一边说：你们不要抱着侥幸心理了，新冠肺炎比想象的可怕！   ​​​​#全球疫情#  L爱国文青的微博视频 ​​​​,[],"http://f.video.weibocdn.com/nwfCMHCXlx07C7YWY2ZW01041200hVbe0E010.mp4?label=mp4_hd&template=360x624.24.0&trans_finger=6038099a530779e853bb78b617dbd3ab&media_id=4488527711502384&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=v&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599324995&ssig=TQF5DqQdpq&KID=unistore,video&480",23,1,36,经查，该微博发视频称“加拿加总理特鲁多的夫人发了一段自拍视频”不实，@海客新闻 报道：3月16日，英国伦敦一名39岁女子感染新冠肺炎后在重症监护室拍下视频发给同事，警告人们重视疫情，别再心存侥幸，以健康犯险，详情：https://weibo.com/7360594450/Izskv5HQG，被举报人言论属于构成“发布不实信息”，现根据《微博举报投诉操作细则》（http://service.account.weibo.com/roles/guiding）第19条，对被举报人处理如下：扣除信用积分2分。上述处理在公布后60分钟内生效。
fake,afc5ba429bc79086f05d6798e4ed978a,2020-03-21 20:12,fcfb57f8010849a9c63b8d7c78e125b1,美国疫情爆发，黑人区开始骚动抢东西神转评超话#运动搞笑# L神转评的微博视频 ​​​​,[],"http://f.video.weibocdn.com/003ZCm0fgx07BSux5UGA01041200cNW40E010.mp4?label=mp4_hd&template=848x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&media_id=4485008165896221&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=0000hUDeH&ps=4pdsh0&uid=3vCCKw&ab=966-g1&Expires=1599330462&ssig=6L%2FhpEKEJm&KID=unistore,video&480",198,102,812,经查，此微博视频称“美国疫情爆发，黑人区开始骚动”不实。据@捉谣记 查证：这则消息发布于2011年9月，报道中这张照片与网传视频几乎一致。详情：https://weibo.com/6590980486/IzOohscr9 被举报人言论构成“发布不实信息”，且情节恶劣。现根据《微博举报投诉操作细则》（<http://service.account.weibo.com/roles/guiding>）第19条，对被举报人处理如下：扣除信用积分5分，禁言7天，禁被关注7天。上述处理在公布后60分钟内生效。
